product,store_id,brand_id,date,quantity,MA7_P,LAG7_P,MA7_B,LAG7_B,MA7_S,LAG7_S
1,,0,2021-02-23,14,8.142857142857142,19.0,,,,
1,,0,2021-02-23,4,8.0,13.0,,,,
1,,0,2021-02-23,8,5.857142857142857,6.0,,,,
1,,0,2021-02-23,1,9.571428571428571,12.0,,,,
1,,0,2021-02-24,19,12.142857142857142,19.0,,,,
1,,0,2021-02-24,13,8.571428571428571,10.0,,,,
1,,0,2021-02-24,19,8.571428571428571,15.0,,,,
1,,0,2021-02-24,13,6.857142857142857,6.0,,,,
1,,0,2021-02-24,10,10.0,7.0,,,,
1,,0,2021-02-25,8,12.857142857142858,3.0,,,,
1,,0,2021-02-25,10,8.714285714285714,9.0,,,,
1,,0,2021-02-25,7,8.285714285714286,9.0,,,,
1,,0,2021-02-25,11,6.0,17.0,,,,
1,,0,2021-02-25,8,8.714285714285714,17.0,,,,
1,,0,2021-02-26,0,10.285714285714286,18.0,,,,
1,,0,2021-02-26,11,9.285714285714286,7.0,,,,
1,,0,2021-02-26,10,8.428571428571429,9.0,,,,
1,,0,2021-02-26,19,8.428571428571429,2.0,,,,
1,,0,2021-02-26,11,8.714285714285714,11.0,,,,
1,,0,2021-02-27,7,11.0,2.0,,,,
1,,0,2021-02-27,12,10.285714285714286,5.0,,,,
1,,0,2021-02-27,11,8.428571428571429,11.0,,,,
1,,0,2021-02-27,3,8.857142857142858,0.0,,,,
1,,0,2021-02-27,16,9.142857142857142,13.0,,,,
1,,0,2021-02-28,6,9.285714285714286,18.0,,,,
1,,0,2021-02-28,7,10.571428571428571,5.0,,,,
1,,0,2021-02-28,0,7.285714285714286,8.0,,,,
1,,0,2021-02-28,11,10.0,3.0,,,,
1,,0,2021-02-28,14,11.0,1.0,,,,
1,,0,2021-03-01,17,9.0,19.0,,,,
1,,0,2021-03-01,17,12.0,7.0,,,,
1,,0,2021-03-01,19,10.0,0.0,,,,
1,,0,2021-03-01,9,10.571428571428571,5.0,,,,
1,,0,2021-03-01,16,10.857142857142858,17.0,,,,
1,,0,2021-03-02,7,9.142857142857142,6.0,,,,
1,,0,2021-03-02,0,10.0,14.0,,,,
1,,0,2021-03-02,10,10.857142857142858,4.0,,,,
1,,0,2021-03-02,6,10.285714285714286,8.0,,,,
1,,0,2021-03-02,17,13.142857142857142,1.0,,,,
1,,0,2021-03-03,0,6.428571428571429,19.0,,,,
1,,0,2021-03-03,14,10.142857142857142,13.0,,,,
1,,0,2021-03-03,4,8.714285714285714,19.0,,,,
1,,0,2021-03-03,2,8.714285714285714,13.0,,,,
1,,0,2021-03-03,5,12.428571428571429,10.0,,,,
1,,0,2021-03-04,10,6.714285714285714,8.0,,,,
1,,0,2021-03-04,7,9.714285714285714,10.0,,,,
1,,0,2021-03-04,14,9.714285714285714,7.0,,,,
1,,0,2021-03-04,13,9.0,11.0,,,,
1,,0,2021-03-04,16,13.571428571428571,8.0,,,,
1,,0,2021-03-05,17,9.142857142857142,0.0,,,,
1,,0,2021-03-05,10,9.571428571428571,11.0,,,,
1,,0,2021-03-05,4,8.857142857142858,10.0,,,,
1,,0,2021-03-05,9,7.571428571428571,19.0,,,,
1,,0,2021-03-05,17,14.428571428571429,11.0,,,,
1,,0,2021-03-06,9,9.428571428571429,7.0,,,,
1,,0,2021-03-06,11,9.428571428571429,12.0,,,,
1,,0,2021-03-06,11,8.857142857142858,11.0,,,,
1,,0,2021-03-06,15,9.285714285714286,3.0,,,,
1,,0,2021-03-06,7,13.142857142857142,16.0,,,,
1,,0,2021-03-07,2,8.857142857142858,6.0,,,,
1,,0,2021-03-07,11,10.0,7.0,,,,
1,,0,2021-03-07,4,9.428571428571429,0.0,,,,
1,,0,2021-03-07,15,9.857142857142858,11.0,,,,
1,,0,2021-03-07,8,12.285714285714286,14.0,,,,
1,,0,2021-03-08,6,7.285714285714286,17.0,,,,
1,,0,2021-03-08,3,8.0,17.0,,,,
1,,0,2021-03-08,16,9.0,19.0,,,,
1,,0,2021-03-08,9,9.857142857142858,9.0,,,,
1,,0,2021-03-08,5,10.714285714285714,16.0,,,,
1,,0,2021-03-09,15,8.428571428571429,7.0,,,,
1,,0,2021-03-09,15,10.142857142857142,0.0,,,,
1,,0,2021-03-09,16,9.857142857142858,10.0,,,,
1,,0,2021-03-09,12,10.714285714285714,6.0,,,,
1,,0,2021-03-09,4,8.857142857142858,17.0,,,,
1,,0,2021-03-10,15,10.571428571428571,0.0,,,,
1,,0,2021-03-10,3,8.571428571428571,14.0,,,,
1,,0,2021-03-10,11,10.857142857142858,4.0,,,,
1,,0,2021-03-10,5,11.142857142857142,2.0,,,,
1,,0,2021-03-10,11,9.714285714285714,5.0,,,,
1,,0,2021-03-11,19,11.857142857142858,10.0,,,,
1,,0,2021-03-11,4,8.142857142857142,7.0,,,,
1,,0,2021-03-11,14,10.857142857142858,14.0,,,,
1,,0,2021-03-11,11,10.857142857142858,13.0,,,,
1,,0,2021-03-11,10,8.857142857142858,16.0,,,,
1,,0,2021-03-12,16,11.714285714285714,17.0,,,,
1,,0,2021-03-12,4,7.285714285714286,10.0,,,,
1,,0,2021-03-12,14,12.285714285714286,4.0,,,,
1,,0,2021-03-12,8,10.714285714285714,9.0,,,,
1,,0,2021-03-12,0,6.428571428571429,17.0,,,,
1,,0,2021-03-13,1,10.571428571428571,9.0,,,,
1,,0,2021-03-13,7,6.714285714285714,11.0,,,,
1,,0,2021-03-13,5,11.428571428571429,11.0,,,,
1,,0,2021-03-13,12,10.285714285714286,15.0,,,,
1,,0,2021-03-13,10,6.857142857142857,7.0,,,,
1,,0,2021-03-14,0,10.285714285714286,2.0,,,,
1,,0,2021-03-14,9,6.428571428571429,11.0,,,,
1,,0,2021-03-14,11,12.428571428571429,4.0,,,,
1,,0,2021-03-14,3,8.571428571428571,15.0,,,,
1,,0,2021-03-14,18,8.285714285714286,8.0,,,,
1,,0,2021-03-15,15,11.571428571428571,6.0,,,,
1,,0,2021-03-15,16,8.285714285714286,3.0,,,,
1,,0,2021-03-15,19,12.857142857142858,16.0,,,,
1,,0,2021-03-15,10,8.714285714285714,9.0,,,,
1,,0,2021-03-15,8,8.714285714285714,5.0,,,,
1,,0,2021-03-16,11,11.0,15.0,,,,
1,,0,2021-03-16,8,7.285714285714286,15.0,,,,
1,,0,2021-03-16,17,13.0,16.0,,,,
1,,0,2021-03-16,19,9.714285714285714,12.0,,,,
1,,0,2021-03-16,1,8.285714285714286,4.0,,,,
1,,0,2021-03-17,4,9.428571428571429,15.0,,,,
1,,0,2021-03-17,18,9.428571428571429,3.0,,,,
1,,0,2021-03-17,13,13.285714285714286,11.0,,,,
1,,0,2021-03-17,17,11.428571428571429,5.0,,,,
1,,0,2021-03-17,11,8.285714285714286,11.0,,,,
1,,0,2021-03-18,4,7.285714285714286,19.0,,,,
1,,0,2021-03-18,13,10.714285714285714,4.0,,,,
1,,0,2021-03-18,1,11.428571428571429,14.0,,,,
1,,0,2021-03-18,10,11.285714285714286,11.0,,,,
1,,0,2021-03-18,3,7.285714285714286,10.0,,,,
1,,0,2021-03-19,8,6.142857142857143,16.0,,,,
1,,0,2021-03-19,7,11.142857142857142,4.0,,,,
1,,0,2021-03-19,8,10.571428571428571,14.0,,,,
1,,0,2021-03-19,3,10.571428571428571,8.0,,,,
1,,0,2021-03-19,3,7.714285714285714,0.0,,,,
1,,0,2021-03-20,8,7.142857142857143,1.0,,,,
1,,0,2021-03-20,8,11.285714285714286,7.0,,,,
1,,0,2021-03-20,4,10.428571428571429,5.0,,,,
1,,0,2021-03-20,17,11.285714285714286,12.0,,,,
1,,0,2021-03-20,17,8.714285714285714,10.0,,,,
1,,0,2021-03-21,2,7.428571428571429,0.0,,,,
1,,0,2021-03-21,10,11.428571428571429,9.0,,,,
1,,0,2021-03-21,19,11.571428571428571,11.0,,,,
1,,0,2021-03-21,0,10.857142857142858,3.0,,,,
1,,0,2021-03-21,14,8.142857142857142,18.0,,,,
1,,0,2021-03-22,18,7.857142857142857,15.0,,,,
1,,0,2021-03-22,0,9.142857142857142,16.0,,,,
1,,0,2021-03-22,0,8.857142857142858,19.0,,,,
1,,0,2021-03-22,6,10.285714285714286,10.0,,,,
1,,0,2021-03-22,18,9.571428571428571,8.0,,,,
1,,0,2021-03-23,15,8.428571428571429,11.0,,,,
1,,0,2021-03-23,13,9.857142857142858,8.0,,,,
1,,0,2021-03-23,2,6.714285714285714,17.0,,,,
1,,0,2021-03-23,5,8.285714285714286,19.0,,,,
1,,0,2021-03-23,12,11.142857142857142,1.0,,,,
1,,0,2021-03-24,15,10.0,4.0,,,,
1,,0,2021-03-24,4,7.857142857142857,18.0,,,,
1,,0,2021-03-24,5,5.571428571428571,13.0,,,,
1,,0,2021-03-24,14,7.857142857142857,17.0,,,,
1,,0,2021-03-24,18,12.142857142857142,11.0,,,,
1,,0,2021-03-25,2,9.714285714285714,4.0,,,,
1,,0,2021-03-25,13,7.857142857142857,13.0,,,,
1,,0,2021-03-25,4,6.0,1.0,,,,
1,,0,2021-03-25,17,8.857142857142858,10.0,,,,
1,,0,2021-03-25,16,14.0,3.0,,,,
1,,0,2021-03-26,19,11.285714285714286,8.0,,,,
1,,0,2021-03-26,3,7.285714285714286,7.0,,,,
1,,0,2021-03-26,4,5.428571428571429,8.0,,,,
1,,0,2021-03-26,10,9.857142857142858,3.0,,,,
1,,0,2021-03-26,5,14.285714285714286,3.0,,,,
1,,0,2021-03-27,0,10.142857142857142,8.0,,,,
1,,0,2021-03-27,0,6.142857142857143,8.0,,,,
1,,0,2021-03-27,0,4.857142857142857,4.0,,,,
1,,0,2021-03-27,19,10.142857142857142,17.0,,,,
1,,0,2021-03-27,15,14.0,17.0,,,,
1,,0,2021-03-28,19,12.571428571428571,2.0,,,,
1,,0,2021-03-28,18,7.285714285714286,10.0,,,,
1,,0,2021-03-28,16,4.428571428571429,19.0,,,,
1,,0,2021-03-28,14,12.142857142857142,0.0,,,,
1,,0,2021-03-28,11,13.571428571428571,14.0,,,,
1,,0,2021-03-29,10,11.428571428571429,18.0,,,,
1,,0,2021-03-29,7,8.285714285714286,0.0,,,,
1,,0,2021-03-29,18,7.0,0.0,,,,
1,,0,2021-03-29,15,13.428571428571429,6.0,,,,
1,,0,2021-03-29,18,13.571428571428571,18.0,,,,
1,,0,2021-03-30,16,11.571428571428571,15.0,,,,
1,,0,2021-03-30,14,8.428571428571429,13.0,,,,
1,,0,2021-03-30,13,8.571428571428571,2.0,,,,
1,,0,2021-03-30,6,13.571428571428571,5.0,,,,
1,,0,2021-03-30,4,12.428571428571429,12.0,,,,
1,,0,2021-03-31,7,10.428571428571429,15.0,,,,
1,,0,2021-03-31,14,9.857142857142858,4.0,,,,
1,,0,2021-03-31,11,9.428571428571429,5.0,,,,
1,,0,2021-03-31,9,12.857142857142858,14.0,,,,
1,,0,2021-03-31,16,12.142857142857142,18.0,,,,
1,,0,2021-04-01,3,10.571428571428571,2.0,,,,
1,,0,2021-04-01,8,9.142857142857142,13.0,,,,
1,,0,2021-04-01,9,10.142857142857142,4.0,,,,
1,,0,2021-04-01,11,12.0,17.0,,,,
1,,0,2021-04-01,0,9.857142857142858,16.0,,,,
1,,0,2021-04-02,5,8.571428571428571,19.0,,,,
1,,0,2021-04-02,8,9.857142857142858,3.0,,,,
1,,0,2021-04-02,19,12.285714285714286,4.0,,,,
1,,0,2021-04-02,13,12.428571428571429,10.0,,,,
1,,0,2021-04-02,9,10.428571428571429,5.0,,,,
1,,0,2021-04-03,7,9.571428571428571,0.0,,,,
1,,0,2021-04-03,9,11.142857142857142,0.0,,,,
1,,0,2021-04-03,17,14.714285714285714,0.0,,,,
1,,0,2021-04-03,4,10.285714285714286,19.0,,,,
1,,0,2021-04-03,14,10.285714285714286,15.0,,,,
1,,0,2021-04-04,19,9.571428571428571,19.0,,,,
1,,0,2021-04-04,19,11.285714285714286,18.0,,,,
1,,0,2021-04-04,10,13.857142857142858,16.0,,,,
1,,0,2021-04-04,17,10.714285714285714,14.0,,,,
1,,0,2021-04-04,10,10.142857142857142,11.0,,,,
1,,0,2021-04-05,2,8.428571428571429,10.0,,,,
1,,0,2021-04-05,8,11.428571428571429,7.0,,,,
1,,0,2021-04-05,1,11.428571428571429,18.0,,,,
1,,0,2021-04-05,4,9.142857142857142,15.0,,,,
1,,0,2021-04-05,12,9.285714285714286,18.0,,,,
1,,0,2021-04-06,15,8.285714285714286,16.0,,,,
1,,0,2021-04-06,2,9.714285714285714,14.0,,,,
1,,0,2021-04-06,17,12.0,13.0,,,,
1,,0,2021-04-06,2,8.571428571428571,6.0,,,,
1,,0,2021-04-06,4,9.285714285714286,4.0,,,,
1,,0,2021-04-07,2,7.571428571428571,7.0,,,,
1,,0,2021-04-07,19,10.428571428571429,14.0,,,,
1,,0,2021-04-07,6,11.285714285714286,11.0,,,,
1,,0,2021-04-07,4,7.857142857142857,9.0,,,,
1,,0,2021-04-07,0,7.0,16.0,,,,
1,,0,2021-04-08,17,9.571428571428571,3.0,,,,
1,,0,2021-04-08,10,10.714285714285714,8.0,,,,
1,,0,2021-04-08,14,12.0,9.0,,,,
1,,0,2021-04-08,16,8.571428571428571,11.0,,,,
1,,0,2021-04-08,11,8.571428571428571,0.0,,,,
1,,0,2021-04-09,13,10.714285714285714,5.0,,,,
1,,0,2021-04-09,5,10.285714285714286,8.0,,,,
1,,0,2021-04-09,10,10.714285714285714,19.0,,,,
1,,0,2021-04-09,18,9.285714285714286,13.0,,,,
1,,0,2021-04-09,10,8.714285714285714,9.0,,,,
1,,0,2021-04-10,17,12.142857142857142,7.0,,,,
1,,0,2021-04-10,1,9.142857142857142,9.0,,,,
1,,0,2021-04-10,17,10.714285714285714,17.0,,,,
1,,0,2021-04-10,18,11.285714285714286,4.0,,,,
1,,0,2021-04-10,16,9.0,14.0,,,,
1,,0,2021-04-11,1,9.571428571428571,19.0,,,,
1,,0,2021-04-11,6,7.285714285714286,19.0,,,,
1,,0,2021-04-11,11,10.857142857142858,10.0,,,,
1,,0,2021-04-11,11,10.428571428571429,17.0,,,,
1,,0,2021-04-11,3,8.0,10.0,,,,
1,,0,2021-04-12,2,9.571428571428571,2.0,,,,
1,,0,2021-04-12,17,8.571428571428571,8.0,,,,
1,,0,2021-04-12,5,11.428571428571429,1.0,,,,
1,,0,2021-04-12,8,11.0,4.0,,,,
1,,0,2021-04-12,14,8.285714285714286,12.0,,,,
1,,0,2021-04-13,15,9.571428571428571,15.0,,,,
1,,0,2021-04-13,1,8.428571428571429,2.0,,,,
1,,0,2021-04-13,19,11.714285714285714,17.0,,,,
1,,0,2021-04-13,0,10.714285714285714,2.0,,,,
1,,0,2021-04-13,8,8.857142857142858,4.0,,,,
1,,0,2021-04-14,8,10.428571428571429,2.0,,,,
1,,0,2021-04-14,16,8.0,19.0,,,,
1,,0,2021-04-14,12,12.571428571428571,6.0,,,,
1,,0,2021-04-14,17,12.571428571428571,4.0,,,,
1,,0,2021-04-14,19,11.571428571428571,0.0,,,,
1,,0,2021-04-15,3,8.428571428571429,17.0,,,,
1,,0,2021-04-15,10,8.0,10.0,,,,
1,,0,2021-04-15,19,13.285714285714286,14.0,,,,
1,,0,2021-04-15,3,10.714285714285714,16.0,,,,
1,,0,2021-04-15,18,12.571428571428571,11.0,,,,
1,,0,2021-04-16,0,6.571428571428571,13.0,,,,
1,,0,2021-04-16,11,8.857142857142858,5.0,,,,
1,,0,2021-04-16,15,14.0,10.0,,,,
1,,0,2021-04-16,9,9.428571428571429,18.0,,,,
1,,0,2021-04-16,18,13.714285714285714,10.0,,,,
1,,0,2021-04-17,3,4.571428571428571,17.0,,,,
1,,0,2021-04-17,18,11.285714285714286,1.0,,,,
1,,0,2021-04-17,17,14.0,17.0,,,,
1,,0,2021-04-17,6,7.714285714285714,18.0,,,,
1,,0,2021-04-17,11,13.0,16.0,,,,
1,,0,2021-04-18,0,4.428571428571429,1.0,,,,
1,,0,2021-04-18,6,11.285714285714286,6.0,,,,
1,,0,2021-04-18,9,13.714285714285714,11.0,,,,
1,,0,2021-04-18,0,6.142857142857143,11.0,,,,
1,,0,2021-04-18,4,13.142857142857142,3.0,,,,
1,,0,2021-04-19,13,6.0,2.0,,,,
1,,0,2021-04-19,19,11.571428571428571,17.0,,,,
1,,0,2021-04-19,7,14.0,5.0,,,,
1,,0,2021-04-19,16,7.285714285714286,8.0,,,,
1,,0,2021-04-19,9,12.428571428571429,14.0,,,,
1,,0,2021-04-20,15,6.0,15.0,,,,
1,,0,2021-04-20,5,12.142857142857142,1.0,,,,
1,,0,2021-04-20,17,13.714285714285714,19.0,,,,
1,,0,2021-04-20,1,7.428571428571429,0.0,,,,
1,,0,2021-04-20,16,13.571428571428571,8.0,,,,
1,,0,2021-04-21,19,7.571428571428571,8.0,,,,
1,,0,2021-04-21,0,9.857142857142858,16.0,,,,
1,,0,2021-04-21,0,12.0,12.0,,,,
1,,0,2021-04-21,10,6.428571428571429,17.0,,,,
1,,0,2021-04-21,4,11.428571428571429,19.0,,,,
1,,0,2021-04-22,7,8.142857142857142,3.0,,,,
1,,0,2021-04-22,16,10.714285714285714,10.0,,,,
1,,0,2021-04-22,7,10.285714285714286,19.0,,,,
1,,0,2021-04-22,8,7.142857142857143,3.0,,,,
1,,0,2021-04-22,15,11.0,18.0,,,,
1,,0,2021-04-23,6,9.0,0.0,,,,
1,,0,2021-04-23,10,10.571428571428571,11.0,,,,
1,,0,2021-04-23,5,8.857142857142858,15.0,,,,
1,,0,2021-04-23,6,6.714285714285714,9.0,,,,
1,,0,2021-04-23,6,9.285714285714286,18.0,,,,
1,,0,2021-04-24,2,8.857142857142858,3.0,,,,
1,,0,2021-04-24,17,10.428571428571429,18.0,,,,
1,,0,2021-04-24,4,7.0,17.0,,,,
1,,0,2021-04-24,16,8.142857142857142,6.0,,,,
1,,0,2021-04-24,8,8.857142857142858,11.0,,,,
1,,0,2021-04-25,16,11.142857142857142,0.0,,,,
1,,0,2021-04-25,16,11.857142857142858,6.0,,,,
1,,0,2021-04-25,14,7.714285714285714,9.0,,,,
1,,0,2021-04-25,16,10.428571428571429,0.0,,,,
1,,0,2021-04-25,2,8.571428571428571,4.0,,,,
1,,0,2021-04-26,0,9.285714285714286,13.0,,,,
1,,0,2021-04-26,6,10.0,19.0,,,,
1,,0,2021-04-26,14,8.714285714285714,7.0,,,,
1,,0,2021-04-26,1,8.285714285714286,16.0,,,,
1,,0,2021-04-26,14,9.285714285714286,9.0,,,,
1,,0,2021-04-27,15,9.285714285714286,15.0,,,,
1,,0,2021-04-27,16,11.571428571428571,5.0,,,,
1,,0,2021-04-27,1,6.428571428571429,17.0,,,,
1,,0,2021-04-27,5,8.857142857142858,1.0,,,,
1,,0,2021-04-27,15,9.142857142857142,16.0,,,,
1,,0,2021-04-28,11,8.142857142857142,19.0,,,,
1,,0,2021-04-28,19,14.285714285714286,0.0,,,,
1,,0,2021-04-28,0,6.428571428571429,0.0,,,,
1,,0,2021-04-28,13,9.285714285714286,10.0,,,,
1,,0,2021-04-28,17,11.0,4.0,,,,
1,,0,2021-04-29,18,9.714285714285714,7.0,,,,
1,,0,2021-04-29,8,13.142857142857142,16.0,,,,
1,,0,2021-04-29,10,6.857142857142857,7.0,,,,
1,,0,2021-04-29,5,8.857142857142858,8.0,,,,
1,,0,2021-04-29,13,10.714285714285714,15.0,,,,
1,,0,2021-04-30,13,10.714285714285714,6.0,,,,
1,,0,2021-04-30,16,14.0,10.0,,,,
1,,0,2021-04-30,9,7.428571428571429,5.0,,,,
1,,0,2021-04-30,1,8.142857142857142,6.0,,,,
1,,0,2021-04-30,2,10.142857142857142,6.0,,,,
1,,0,2021-05-01,5,11.142857142857142,2.0,,,,
1,,0,2021-05-01,19,14.285714285714286,17.0,,,,
1,,0,2021-05-01,17,9.285714285714286,4.0,,,,
1,,0,2021-05-01,0,5.857142857142857,16.0,,,,
1,,0,2021-05-01,11,10.571428571428571,8.0,,,,
1,,0,2021-05-02,5,9.571428571428571,16.0,,,,
1,,0,2021-05-02,7,13.0,16.0,,,,
1,,0,2021-05-02,17,9.714285714285714,14.0,,,,
1,,0,2021-05-02,9,4.857142857142857,16.0,,,,
1,,0,2021-05-02,8,11.428571428571429,2.0,,,,
1,,0,2021-05-03,12,11.285714285714286,0.0,,,,
1,,0,2021-05-03,16,14.428571428571429,6.0,,,,
1,,0,2021-05-03,16,10.0,14.0,,,,
1,,0,2021-05-03,4,5.285714285714286,1.0,,,,
1,,0,2021-05-03,6,10.285714285714286,14.0,,,,
1,,0,2021-05-04,18,11.714285714285714,15.0,,,,
1,,0,2021-05-04,6,13.0,16.0,,,,
1,,0,2021-05-04,7,10.857142857142858,1.0,,,,
1,,0,2021-05-04,1,4.714285714285714,5.0,,,,
1,,0,2021-05-04,8,9.285714285714286,15.0,,,,
1,,0,2021-05-05,7,11.142857142857142,11.0,,,,
1,,0,2021-05-05,0,10.285714285714286,19.0,,,,
1,,0,2021-05-05,14,12.857142857142858,0.0,,,,
1,,0,2021-05-05,15,5.0,13.0,,,,
1,,0,2021-05-05,12,8.571428571428571,17.0,,,,
1,,0,2021-05-06,1,8.714285714285714,18.0,,,,
1,,0,2021-05-06,12,10.857142857142858,8.0,,,,
1,,0,2021-05-06,7,12.428571428571429,10.0,,,,
1,,0,2021-05-06,1,4.428571428571429,5.0,,,,
1,,0,2021-05-06,17,9.142857142857142,13.0,,,,
1,,0,2021-05-07,0,6.857142857142857,13.0,,,,
1,,0,2021-05-07,18,11.142857142857142,16.0,,,,
1,,0,2021-05-07,16,13.428571428571429,9.0,,,,
1,,0,2021-05-07,9,5.571428571428571,1.0,,,,
1,,0,2021-05-07,4,9.428571428571429,2.0,,,,
1,,0,2021-05-08,14,8.142857142857142,5.0,,,,
1,,0,2021-05-08,18,11.0,19.0,,,,
1,,0,2021-05-08,11,12.571428571428571,17.0,,,,
1,,0,2021-05-08,1,5.714285714285714,0.0,,,,
1,,0,2021-05-08,12,9.571428571428571,11.0,,,,
1,,0,2021-05-09,0,7.428571428571429,5.0,,,,
1,,0,2021-05-09,16,12.285714285714286,7.0,,,,
1,,0,2021-05-09,7,11.142857142857142,17.0,,,,
1,,0,2021-05-09,15,6.571428571428571,9.0,,,,
1,,0,2021-05-09,3,8.857142857142858,8.0,,,,
1,,0,2021-05-10,4,6.285714285714286,12.0,,,,
1,,0,2021-05-10,12,11.714285714285714,16.0,,,,
1,,0,2021-05-10,13,10.714285714285714,16.0,,,,
1,,0,2021-05-10,15,8.142857142857142,4.0,,,,
1,,0,2021-05-10,1,8.142857142857142,6.0,,,,
1,,0,2021-05-11,15,5.857142857142857,18.0,,,,
1,,0,2021-05-11,15,13.0,6.0,,,,
1,,0,2021-05-11,3,10.142857142857142,7.0,,,,
1,,0,2021-05-11,18,10.571428571428571,1.0,,,,
1,,0,2021-05-11,15,9.142857142857142,8.0,,,,
1,,0,2021-05-12,18,7.428571428571429,7.0,,,,
1,,0,2021-05-12,7,14.0,0.0,,,,
1,,0,2021-05-12,0,8.142857142857142,14.0,,,,
1,,0,2021-05-12,6,9.285714285714286,15.0,,,,
1,,0,2021-05-12,8,8.571428571428571,12.0,,,,
1,,0,2021-05-13,3,7.714285714285714,1.0,,,,
1,,0,2021-05-13,18,14.857142857142858,12.0,,,,
1,,0,2021-05-13,0,7.142857142857143,7.0,,,,
1,,0,2021-05-13,11,10.714285714285714,1.0,,,,
1,,0,2021-05-13,8,7.285714285714286,17.0,,,,
1,,0,2021-05-14,2,8.0,0.0,,,,
1,,0,2021-05-14,17,14.714285714285714,18.0,,,,
1,,0,2021-05-14,18,7.428571428571429,16.0,,,,
1,,0,2021-05-14,14,11.428571428571429,9.0,,,,
1,,0,2021-05-14,5,7.428571428571429,4.0,,,,
1,,0,2021-05-15,16,8.285714285714286,14.0,,,,
1,,0,2021-05-15,0,12.142857142857142,18.0,,,,
1,,0,2021-05-15,15,8.0,11.0,,,,
1,,0,2021-05-15,7,12.285714285714286,1.0,,,,
1,,0,2021-05-15,10,7.142857142857143,12.0,,,,
1,,0,2021-05-16,16,10.571428571428571,0.0,,,,
1,,0,2021-05-16,13,11.714285714285714,16.0,,,,
1,,0,2021-05-16,13,8.857142857142858,7.0,,,,
1,,0,2021-05-16,5,10.857142857142858,15.0,,,,
1,,0,2021-05-16,0,6.714285714285714,3.0,,,,
1,,0,2021-05-17,11,11.571428571428571,4.0,,,,
1,,0,2021-05-17,18,12.571428571428571,12.0,,,,
1,,0,2021-05-17,15,9.142857142857142,13.0,,,,
1,,0,2021-05-17,9,10.0,15.0,,,,
1,,0,2021-05-17,3,7.0,1.0,,,,
1,,0,2021-05-18,13,11.285714285714286,15.0,,,,
1,,0,2021-05-18,14,12.428571428571429,15.0,,,,
1,,0,2021-05-18,4,9.285714285714286,3.0,,,,
1,,0,2021-05-18,2,7.714285714285714,18.0,,,,
1,,0,2021-05-18,12,6.571428571428571,15.0,,,,
1,,0,2021-05-19,5,9.428571428571429,18.0,,,,
1,,0,2021-05-19,17,13.857142857142858,7.0,,,,
1,,0,2021-05-19,8,10.428571428571429,0.0,,,,
1,,0,2021-05-19,18,9.428571428571429,6.0,,,,
1,,0,2021-05-19,12,7.142857142857143,8.0,,,,
1,,0,2021-05-20,2,9.285714285714286,3.0,,,,
1,,0,2021-05-20,1,11.428571428571429,18.0,,,,
1,,0,2021-05-20,1,10.571428571428571,0.0,,,,
1,,0,2021-05-20,16,10.142857142857142,11.0,,,,
1,,0,2021-05-20,12,7.714285714285714,8.0,,,,
1,,0,2021-05-21,8,10.142857142857142,2.0,,,,
1,,0,2021-05-21,16,11.285714285714286,17.0,,,,
1,,0,2021-05-21,17,10.428571428571429,18.0,,,,
1,,0,2021-05-21,6,9.0,14.0,,,,
1,,0,2021-05-21,1,7.142857142857143,5.0,,,,
1,,0,2021-05-22,4,8.428571428571429,16.0,,,,
1,,0,2021-05-22,17,13.714285714285714,0.0,,,,
1,,0,2021-05-22,5,9.0,15.0,,,,
1,,0,2021-05-22,19,10.714285714285714,7.0,,,,
1,,0,2021-05-22,8,6.857142857142857,10.0,,,,
1,,0,2021-05-23,16,8.428571428571429,16.0,,,,
1,,0,2021-05-23,5,12.571428571428571,13.0,,,,
1,,0,2021-05-23,8,8.285714285714286,13.0,,,,
1,,0,2021-05-23,3,10.428571428571429,5.0,,,,
1,,0,2021-05-23,7,7.857142857142857,0.0,,,,
1,,0,2021-05-24,13,8.714285714285714,11.0,,,,
1,,0,2021-05-24,18,12.571428571428571,18.0,,,,
1,,0,2021-05-24,0,6.142857142857143,15.0,,,,
1,,0,2021-05-24,13,11.0,9.0,,,,
1,,0,2021-05-24,6,8.285714285714286,3.0,,,,
1,,0,2021-05-25,2,7.142857142857143,13.0,,,,
1,,0,2021-05-25,3,11.0,14.0,,,,
1,,0,2021-05-25,8,6.714285714285714,4.0,,,,
1,,0,2021-05-25,19,13.428571428571429,2.0,,,,
1,,0,2021-05-25,3,7.0,12.0,,,,
1,,0,2021-05-26,0,6.428571428571429,5.0,,,,
1,,0,2021-05-26,0,8.571428571428571,17.0,,,,
1,,0,2021-05-26,15,7.714285714285714,8.0,,,,
1,,0,2021-05-26,14,12.857142857142858,18.0,,,,
1,,0,2021-05-26,17,7.714285714285714,12.0,,,,
1,,0,2021-05-27,19,8.857142857142858,2.0,,,,
1,,0,2021-05-27,7,9.428571428571429,1.0,,,,
1,,0,2021-05-27,12,9.285714285714286,1.0,,,,
1,,0,2021-05-27,7,11.571428571428571,16.0,,,,
1,,0,2021-05-27,2,6.285714285714286,12.0,,,,
1,,0,2021-05-28,0,7.714285714285714,8.0,,,,
1,,0,2021-05-28,6,8.0,16.0,,,,
1,,0,2021-05-28,8,8.0,17.0,,,,
